country_code,lookback,month,humidity,continent,country,iso_a3
ZA,L3Y,4,8.401440224516168,Africa (South),South Africa,ZAF
ZA,L3Y,5,6.401204072930871,Africa (South),South Africa,ZAF
ZA,L3Y,6,5.034247517446731,Africa (South),South Africa,ZAF
ZA,L3Y,7,4.749125971968917,Africa (South),South Africa,ZAF
ZA,L3Y,8,3.5305882513405917,Africa (South),South Africa,ZAF
ZA,L3Y,9,4.3756013776186355,Africa (South),South Africa,ZAF
ZA,L3Y,10,6.381539344893699,Africa (South),South Africa,ZAF
ZA,L3Y,11,6.678387438182147,Africa (South),South Africa,ZAF
ZA,L3Y,12,6.659956593898796,Africa (South),South Africa,ZAF
ZA,L5Y,1,9.062210010454606,Africa (South),South Africa,ZAF
ZA,L5Y,2,9.385223497594414,Africa (South),South Africa,ZAF
ZA,L5Y,3,9.530567364696099,Africa (South),South Africa,ZAF
ZA,L5Y,4,8.684524263809141,Africa (South),South Africa,ZAF
ZA,L5Y,5,6.806561067738187,Africa (South),South Africa,ZAF
ZA,L5Y,6,5.044426224714551,Africa (South),South Africa,ZAF
ZA,L5Y,7,4.811122412333748,Africa (South),South Africa,ZAF
ZA,L5Y,8,4.09897938939968,Africa (South),South Africa,ZAF
ZA,L5Y,9,4.229446284263275,Africa (South),South Africa,ZAF
ZA,L5Y,10,6.2669026473102365,Africa (South),South Africa,ZAF
ZA,L5Y,11,6.261727963941385,Africa (South),South Africa,ZAF
ZA,L5Y,12,6.7363185473818445,Africa (South),South Africa,ZAF
KR,L10Y,1,2.3651090759917603,Asia (East),South Korea,KOR
KR,L10Y,2,2.776564975774841,Asia (East),South Korea,KOR
KR,L10Y,3,3.3102437848132316,Asia (East),South Korea,KOR
KR,L10Y,4,4.856392091463486,Asia (East),South Korea,KOR
KR,L10Y,5,8.022830689763989,Asia (East),South Korea,KOR
KR,L10Y,6,9.477789271722742,Asia (East),South Korea,KOR
KR,L10Y,7,14.274284958556645,Asia (East),South Korea,KOR
KR,L10Y,8,17.745988659416717,Asia (East),South Korea,KOR
KR,L10Y,9,13.320088754609074,Asia (East),South Korea,KOR
KR,L10Y,10,10.640570954057555,Asia (East),South Korea,KOR
KR,L10Y,11,5.790970600486258,Asia (East),South Korea,KOR
KR,L10Y,12,2.8448733527463546,Asia (East),South Korea,KOR
KR,L1Y,1,2.172951633087571,Asia (East),South Korea,KOR
KR,L1Y,2,3.980079121879476,Asia (East),South Korea,KOR
KR,L1Y,3,4.836704638121891,Asia (East),South Korea,KOR
KR,L1Y,4,4.641403718972464,Asia (East),South Korea,KOR
KR,L1Y,5,5.188135072468417,Asia (East),South Korea,KOR
KR,L1Y,6,11.008029739687238,Asia (East),South Korea,KOR
KR,L1Y,7,14.589497667036863,Asia (East),South Korea,KOR
KR,L1Y,8,18.91882246378428,Asia (East),South Korea,KOR
KR,L1Y,9,13.808797256321022,Asia (East),South Korea,KOR
KR,L1Y,10,12.251327879491107,Asia (East),South Korea,KOR
KR,L1Y,11,6.542015781892611,Asia (East),South Korea,KOR
KR,L1Y,12,1.774588327482733,Asia (East),South Korea,KOR
KR,L3Y,1,2.1778440733134796,Asia (East),South Korea,KOR
KR,L3Y,2,3.161630376641894,Asia (East),South Korea,KOR
KR,L3Y,3,4.248830189263453,Asia (East),South Korea,KOR
KR,L3Y,4,3.685639857350452,Asia (East),South Korea,KOR
KR,L3Y,5,7.407120205122711,Asia (East),South Korea,KOR
KR,L3Y,6,9.070941288534138,Asia (East),South Korea,KOR
KR,L3Y,7,13.280230083668453,Asia (East),South Korea,KOR
KR,L3Y,8,18.28458762960271,Asia (East),South Korea,KOR
KR,L3Y,9,14.857019415294891,Asia (East),South Korea,KOR
KR,L3Y,10,12.390235633357184,Asia (East),South Korea,KOR
KR,L3Y,11,6.963679779833812,Asia (East),South Korea,KOR
KR,L3Y,12,2.9689460820205458,Asia (East),South Korea,KOR
KR,L5Y,1,2.4361612892464453,Asia (East),South Korea,KOR
KR,L5Y,2,2.390442679382679,Asia (East),South Korea,KOR
KR,L5Y,3,3.6543267496324203,Asia (East),South Korea,KOR
KR,L5Y,4,4.90543904460753,Asia (East),South Korea,KOR
KR,L5Y,5,7.859287040635569,Asia (East),South Korea,KOR
KR,L5Y,6,9.412061461664775,Asia (East),South Korea,KOR
KR,L5Y,7,14.505322650047033,Asia (East),South Korea,KOR
KR,L5Y,8,18.31484252560364,Asia (East),South Korea,KOR
KR,L5Y,9,13.459113269014741,Asia (East),South Korea,KOR
KR,L5Y,10,10.837950499632347,Asia (East),South Korea,KOR
KR,L5Y,11,6.404684344842129,Asia (East),South Korea,KOR
KR,L5Y,12,2.9001377056175457,Asia (East),South Korea,KOR
ES,L10Y,1,5.1354682313370414,Europe (South),Spain,ESP
ES,L10Y,2,5.700421428663739,Europe (South),Spain,ESP
ES,L10Y,3,5.5365276754348045,Europe (South),Spain,ESP
ES,L10Y,4,5.522783669226541,Europe (South),Spain,ESP
ES,L10Y,5,5.866095736581363,Europe (South),Spain,ESP
ES,L10Y,6,7.464927281098105,Europe (South),Spain,ESP
ES,L10Y,7,7.907696094511501,Europe (South),Spain,ESP
ES,L10Y,8,8.064592260980957,Europe (South),Spain,ESP
ES,L10Y,9,8.669478330440695,Europe (South),Spain,ESP
ES,L10Y,10,8.006336557562467,Europe (South),Spain,ESP
ES,L10Y,11,7.348505488670731,Europe (South),Spain,ESP
ES,L10Y,12,5.094065108572105,Europe (South),Spain,ESP
ES,L1Y,1,3.830826674759826,Europe (South),Spain,ESP
ES,L1Y,2,6.477319261019972,Europe (South),Spain,ESP
ES,L1Y,3,5.954297458051636,Europe (South),Spain,ESP
ES,L1Y,4,5.734046999690021,Europe (South),Spain,ESP
ES,L1Y,5,5.177836580336613,Europe (South),Spain,ESP
ES,L1Y,6,9.062338683386058,Europe (South),Spain,ESP
ES,L1Y,7,8.356625776668448,Europe (South),Spain,ESP
ES,L1Y,8,6.405762717494525,Europe (South),Spain,ESP
ES,L1Y,9,11.24242409902433,Europe (South),Spain,ESP
ES,L1Y,10,8.26186404167995,Europe (South),Spain,ESP
ES,L1Y,11,8.021554395745197,Europe (South),Spain,ESP
ES,L1Y,12,5.3645347800977685,Europe (South),Spain,ESP
ES,L3Y,1,4.514218978715503,Europe (South),Spain,ESP
ES,L3Y,2,6.629736438818331,Europe (South),Spain,ESP
ES,L3Y,3,5.565209961485503,Europe (South),Spain,ESP
ES,L3Y,4,6.165233187880321,Europe (South),Spain,ESP
ES,L3Y,5,7.032444823251441,Europe (South),Spain,ESP
ES,L3Y,6,8.1689458251991,Europe (South),Spain,ESP
ES,L3Y,7,8.738908555873216,Europe (South),Spain,ESP
ES,L3Y,8,8.003471894318563,Europe (South),Spain,ESP
ES,L3Y,9,8.91880055420049,Europe (South),Spain,ESP
ES,L3Y,10,7.636823495813238,Europe (South),Spain,ESP
ES,L3Y,11,8.811043324591065,Europe (South),Spain,ESP
ES,L3Y,12,5.716027835482544,Europe (South),Spain,ESP
ES,L5Y,1,4.551206933947174,Europe (South),Spain,ESP
ES,L5Y,2,6.262540712306181,Europe (South),Spain,ESP
ES,L5Y,3,5.940639638313452,Europe (South),Spain,ESP
ES,L5Y,4,5.73263785695907,Europe (South),Spain,ESP
ES,L5Y,5,6.009233089566061,Europe (South),Spain,ESP
ES,L5Y,6,8.33667058346573,Europe (South),Spain,ESP
ES,L5Y,7,8.241256737238846,Europe (South),Spain,ESP
ES,L5Y,8,8.24875784639699,Europe (South),Spain,ESP
ES,L5Y,9,8.948177139951433,Europe (South),Spain,ESP
ES,L5Y,10,7.560068467378615,Europe (South),Spain,ESP
ES,L5Y,11,7.846039652772143,Europe (South),Spain,ESP
ES,L5Y,12,5.2647618460125996,Europe (South),Spain,ESP
LK,L10Y,1,15.997352644640447,Asia (South),Sri Lanka,LKA
LK,L10Y,2,14.897194059147177,Asia (South),Sri Lanka,LKA
LK,L10Y,3,15.748409259852744,Asia (South),Sri Lanka,LKA
LK,L10Y,4,16.307138285469968,Asia (South),Sri Lanka,LKA
LK,L10Y,5,17.957962347722376,Asia (South),Sri Lanka,LKA
LK,L10Y,6,17.510376032313435,Asia (South),Sri Lanka,LKA
LK,L10Y,7,16.65580191100898,Asia (South),Sri Lanka,LKA
LK,L10Y,8,15.97446396912035,Asia (South),Sri Lanka,LKA
LK,L10Y,9,16.777424948528857,Asia (South),Sri Lanka,LKA
LK,L10Y,10,16.85631367754223,Asia (South),Sri Lanka,LKA
LK,L10Y,11,17.50746776335212,Asia (South),Sri Lanka,LKA
LK,L10Y,12,16.50510588085106,Asia (South),Sri Lanka,LKA
LK,L1Y,1,15.780765774083255,Asia (South),Sri Lanka,LKA
LK,L1Y,2,16.639892147460465,Asia (South),Sri Lanka,LKA
LK,L1Y,3,13.781493847854275,Asia (South),Sri Lanka,LKA
LK,L1Y,4,17.360236584189913,Asia (South),Sri Lanka,LKA
LK,L1Y,5,18.24330838568044,Asia (South),Sri Lanka,LKA
LK,L1Y,6,17.026483178152382,Asia (South),Sri Lanka,LKA
LK,L1Y,7,17.056729448825596,Asia (South),Sri Lanka,LKA
LK,L1Y,8,15.919038524833587,Asia (South),Sri Lanka,LKA
LK,L1Y,9,16.82225347239346,Asia (South),Sri Lanka,LKA
LK,L1Y,10,18.162950421303417,Asia (South),Sri Lanka,LKA
LK,L1Y,11,18.19701913069839,Asia (South),Sri Lanka,LKA
LK,L1Y,12,16.8074826609255,Asia (South),Sri Lanka,LKA
LK,L3Y,1,16.055714546868533,Asia (South),Sri Lanka,LKA
LK,L3Y,2,15.021052933529608,Asia (South),Sri Lanka,LKA
LK,L3Y,3,14.734348045184106,Asia (South),Sri Lanka,LKA
LK,L3Y,4,14.966059069661048,Asia (South),Sri Lanka,LKA
LK,L3Y,5,18.294836916660266,Asia (South),Sri Lanka,LKA
LK,L3Y,6,17.057401361759812,Asia (South),Sri Lanka,LKA
LK,L3Y,7,16.439463210180474,Asia (South),Sri Lanka,LKA
LK,L3Y,8,16.373258990904834,Asia (South),Sri Lanka,LKA
LK,L3Y,9,16.88667051843215,Asia (South),Sri Lanka,LKA
LK,L3Y,10,17.112659882728018,Asia (South),Sri Lanka,LKA
LK,L3Y,11,17.444108225397866,Asia (South),Sri Lanka,LKA
LK,L3Y,12,16.916328304205866,Asia (South),Sri Lanka,LKA
LK,L5Y,1,16.079986034506263,Asia (South),Sri Lanka,LKA
LK,L5Y,2,14.780642491866523,Asia (South),Sri Lanka,LKA
LK,L5Y,3,15.56109558281741,Asia (South),Sri Lanka,LKA
LK,L5Y,4,15.779183404317056,Asia (South),Sri Lanka,LKA
LK,L5Y,5,17.828020545790633,Asia (South),Sri Lanka,LKA
LK,L5Y,6,17.36218602227526,Asia (South),Sri Lanka,LKA
LK,L5Y,7,16.719302354371692,Asia (South),Sri Lanka,LKA
LK,L5Y,8,16.41831634193341,Asia (South),Sri Lanka,LKA
LK,L5Y,9,16.92709335631471,Asia (South),Sri Lanka,LKA
LK,L5Y,10,17.16436844275596,Asia (South),Sri Lanka,LKA
LK,L5Y,11,17.710054505018743,Asia (South),Sri Lanka,LKA
LK,L5Y,12,16.72922346437718,Asia (South),Sri Lanka,LKA
SD,L10Y,1,4.9286817093880355,Africa (North),Sudan,SDN
SD,L10Y,2,4.081789060723132,Africa (North),Sudan,SDN
SD,L10Y,3,3.8395360302254535,Africa (North),Sudan,SDN
SD,L10Y,4,3.608725566422576,Africa (North),Sudan,SDN
SD,L10Y,5,4.890518659378811,Africa (North),Sudan,SDN
SD,L10Y,6,7.29176635578937,Africa (North),Sudan,SDN
SD,L10Y,7,9.17502879944929,Africa (North),Sudan,SDN
SD,L10Y,8,12.625666946125088,Africa (North),Sudan,SDN
SD,L10Y,9,10.825593323152729,Africa (North),Sudan,SDN
SD,L10Y,10,8.59233491851827,Africa (North),Sudan,SDN
SD,L10Y,11,6.823212682267405,Africa (North),Sudan,SDN
SD,L10Y,12,5.644448838026853,Africa (North),Sudan,SDN
SD,L1Y,1,5.47363688626454,Africa (North),Sudan,SDN
SD,L1Y,2,4.099805725449422,Africa (North),Sudan,SDN
SD,L1Y,3,3.1037694965286966,Africa (North),Sudan,SDN
SD,L1Y,4,3.531676473938602,Africa (North),Sudan,SDN
SD,L1Y,5,5.8387886014448425,Africa (North),Sudan,SDN
SD,L1Y,6,5.772109383270346,Africa (North),Sudan,SDN
SD,L1Y,7,9.357601590192703,Africa (North),Sudan,SDN
SD,L1Y,8,11.639781748944767,Africa (North),Sudan,SDN
SD,L1Y,9,9.152267502279212,Africa (North),Sudan,SDN
SD,L1Y,10,5.94481684504143,Africa (North),Sudan,SDN
SD,L1Y,11,7.137037428554118,Africa (North),Sudan,SDN
SD,L1Y,12,5.499357643094867,Africa (North),Sudan,SDN
SD,L3Y,1,5.342419647674755,Africa (North),Sudan,SDN
SD,L3Y,2,4.400451489540679,Africa (North),Sudan,SDN
SD,L3Y,3,3.085152335362579,Africa (North),Sudan,SDN
SD,L3Y,4,3.3775479018425143,Africa (North),Sudan,SDN
SD,L3Y,5,5.032904444057383,Africa (North),Sudan,SDN
SD,L3Y,6,6.617704068225921,Africa (North),Sudan,SDN
SD,L3Y,7,9.185735805919144,Africa (North),Sudan,SDN
SD,L3Y,8,12.586917522096808,Africa (North),Sudan,SDN
SD,L3Y,9,10.41353698229986,Africa (North),Sudan,SDN
SD,L3Y,10,8.68133953125799,Africa (North),Sudan,SDN
SD,L3Y,11,7.21706912191344,Africa (North),Sudan,SDN
SD,L3Y,12,5.097899615105308,Africa (North),Sudan,SDN
SD,L5Y,1,5.2270635125360885,Africa (North),Sudan,SDN
SD,L5Y,2,4.127735479663656,Africa (North),Sudan,SDN
SD,L5Y,3,3.30549251081778,Africa (North),Sudan,SDN
SD,L5Y,4,3.5673993847868744,Africa (North),Sudan,SDN
SD,L5Y,5,4.64868778231159,Africa (North),Sudan,SDN
SD,L5Y,6,7.7507606052960485,Africa (North),Sudan,SDN
SD,L5Y,7,9.205495479313333,Africa (North),Sudan,SDN
SD,L5Y,8,12.885457043394446,Africa (North),Sudan,SDN
SD,L5Y,9,10.66965102797518,Africa (North),Sudan,SDN
SD,L5Y,10,8.744755670930427,Africa (North),Sudan,SDN
SD,L5Y,11,7.346659083645832,Africa (North),Sudan,SDN
SD,L5Y,12,5.10352645435409,Africa (North),Sudan,SDN
SR,L10Y,1,16.585622592947935,Americas (South),Suriname,SUR
SR,L10Y,2,16.634243521339194,Americas (South),Suriname,SUR
SR,L10Y,3,15.703093727389318,Americas (South),Suriname,SUR
SR,L10Y,4,16.38403983281752,Americas (South),Suriname,SUR
SR,L10Y,5,17.31248559817922,Americas (South),Suriname,SUR
SR,L10Y,6,17.54825898159267,Americas (South),Suriname,SUR
SR,L10Y,7,17.106864635415363,Americas (South),Suriname,SUR
SR,L10Y,8,17.184840038228092,Americas (South),Suriname,SUR
SR,L10Y,9,16.839391034575574,Americas (South),Suriname,SUR
SR,L10Y,10,16.6478836880737,Americas (South),Suriname,SUR
SR,L10Y,11,16.544476583921554,Americas (South),Suriname,SUR
SR,L10Y,12,16.767114448298972,Americas (South),Suriname,SUR
SR,L1Y,1,17.328221583801856,Americas (South),Suriname,SUR
SR,L1Y,2,16.590037150993563,Americas (South),Suriname,SUR
SR,L1Y,3,15.261454561368744,Americas (South),Suriname,SUR
SR,L1Y,4,15.720299556823788,Americas (South),Suriname,SUR
SR,L1Y,5,17.604430463974143,Americas (South),Suriname,SUR
SR,L1Y,6,17.604673423626085,Americas (South),Suriname,SUR
SR,L1Y,7,16.906085516781385,Americas (South),Suriname,SUR
SR,L1Y,8,17.23161645676943,Americas (South),Suriname,SUR
SR,L1Y,9,17.04211783754032,Americas (South),Suriname,SUR
SR,L1Y,10,17.793142978254124,Americas (South),Suriname,SUR
SR,L1Y,11,17.16314175006226,Americas (South),Suriname,SUR
SR,L1Y,12,17.848687134635785,Americas (South),Suriname,SUR
SR,L3Y,1,16.05702673926798,Americas (South),Suriname,SUR
SR,L3Y,2,16.582251562094303,Americas (South),Suriname,SUR
SR,L3Y,3,14.893864050371416,Americas (South),Suriname,SUR
SR,L3Y,4,15.949878853466007,Americas (South),Suriname,SUR
SR,L3Y,5,17.93010846303143,Americas (South),Suriname,SUR
SR,L3Y,6,17.579895009651434,Americas (South),Suriname,SUR
SR,L3Y,7,17.27829815753491,Americas (South),Suriname,SUR
SR,L3Y,8,17.475546945540483,Americas (South),Suriname,SUR
SR,L3Y,9,16.84693354494603,Americas (South),Suriname,SUR
SR,L3Y,10,17.387396687008106,Americas (South),Suriname,SUR
SR,L3Y,11,16.654368250191688,Americas (South),Suriname,SUR
SR,L3Y,12,17.14942463384072,Americas (South),Suriname,SUR
SR,L5Y,1,16.572616382307537,Americas (South),Suriname,SUR
SR,L5Y,2,16.648562882845958,Americas (South),Suriname,SUR
SR,L5Y,3,15.487877553726038,Americas (South),Suriname,SUR
SR,L5Y,4,16.1388029084201,Americas (South),Suriname,SUR
SR,L5Y,5,17.81441823657681,Americas (South),Suriname,SUR
SR,L5Y,6,17.55862337011628,Americas (South),Suriname,SUR
SR,L5Y,7,17.286234485099143,Americas (South),Suriname,SUR
SR,L5Y,8,17.278654255942623,Americas (South),Suriname,SUR
SR,L5Y,9,16.983383386204352,Americas (South),Suriname,SUR
SR,L5Y,10,17.029571088512093,Americas (South),Suriname,SUR
SR,L5Y,11,16.874147516795922,Americas (South),Suriname,SUR
SR,L5Y,12,16.755679828489047,Americas (South),Suriname,SUR
SE,L10Y,1,3.2626430461956333,Europe (North),Sweden,SWE
SE,L10Y,2,2.2086130080713455,Europe (North),Sweden,SWE
SE,L10Y,3,2.7976520471311295,Europe (North),Sweden,SWE
SE,L10Y,4,2.681400609681676,Europe (North),Sweden,SWE
SE,L10Y,5,3.4730991509722364,Europe (North),Sweden,SWE
SE,L10Y,6,5.705709124252492,Europe (North),Sweden,SWE
SE,L10Y,7,6.971116107396888,Europe (North),Sweden,SWE
SE,L10Y,8,7.906258927827197,Europe (North),Sweden,SWE
SE,L10Y,9,6.838939251980964,Europe (North),Sweden,SWE
SE,L10Y,10,5.533367181302685,Europe (North),Sweden,SWE
SE,L10Y,11,4.611898025351276,Europe (North),Sweden,SWE
SE,L10Y,12,2.5366269336044414,Europe (North),Sweden,SWE
SE,L1Y,1,3.124273807661724,Europe (North),Sweden,SWE
SE,L1Y,2,1.5729348485606236,Europe (North),Sweden,SWE
SE,L1Y,3,3.351764714868689,Europe (North),Sweden,SWE
SE,L1Y,4,3.0866252444974536,Europe (North),Sweden,SWE
SE,L1Y,5,2.4294086707398024,Europe (North),Sweden,SWE
SE,L1Y,6,5.4469401759170735,Europe (North),Sweden,SWE
SE,L1Y,7,7.270634536558238,Europe (North),Sweden,SWE
SE,L1Y,8,6.661873284293814,Europe (North),Sweden,SWE
SE,L1Y,9,5.443673379049671,Europe (North),Sweden,SWE
SE,L1Y,10,6.360746604773798,Europe (North),Sweden,SWE
SE,L1Y,11,5.545188630180503,Europe (North),Sweden,SWE
SE,L1Y,12,1.3226077443201374,Europe (North),Sweden,SWE
SE,L3Y,1,3.1936292879796544,Europe (North),Sweden,SWE
SE,L3Y,2,2.460258823730412,Europe (North),Sweden,SWE
SE,L3Y,3,2.7150700650763366,Europe (North),Sweden,SWE
SE,L3Y,4,2.8071105486081622,Europe (North),Sweden,SWE
SE,L3Y,5,3.6365204065963863,Europe (North),Sweden,SWE
SE,L3Y,6,5.643228538536558,Europe (North),Sweden,SWE
SE,L3Y,7,6.490530966788842,Europe (North),Sweden,SWE
SE,L3Y,8,7.310574254074504,Europe (North),Sweden,SWE
SE,L3Y,9,7.4528820092609696,Europe (North),Sweden,SWE
SE,L3Y,10,6.040846058186688,Europe (North),Sweden,SWE
SE,L3Y,11,4.93508048926762,Europe (North),Sweden,SWE
SE,L3Y,12,2.2509171417367155,Europe (North),Sweden,SWE
SE,L5Y,1,3.148099755016828,Europe (North),Sweden,SWE
SE,L5Y,2,2.399230659009356,Europe (North),Sweden,SWE
SE,L5Y,3,2.474135161460075,Europe (North),Sweden,SWE
SE,L5Y,4,2.9853748128633835,Europe (North),Sweden,SWE
SE,L5Y,5,3.637911309710463,Europe (North),Sweden,SWE
SE,L5Y,6,5.395480300987146,Europe (North),Sweden,SWE
SE,L5Y,7,6.149789926974821,Europe (North),Sweden,SWE
SE,L5Y,8,8.369615157779695,Europe (North),Sweden,SWE
SE,L5Y,9,7.064927667950966,Europe (North),Sweden,SWE
SE,L5Y,10,5.650362318644371,Europe (North),Sweden,SWE
SE,L5Y,11,4.755781641725801,Europe (North),Sweden,SWE
SE,L5Y,12,2.6589385318802186,Europe (North),Sweden,SWE
CH,L10Y,1,3.2412657682412362,Europe (West),Switzerland,CHE
CH,L10Y,2,3.6585329917268354,Europe (West),Switzerland,CHE
CH,L10Y,3,3.356290010768632,Europe (West),Switzerland,CHE
CH,L10Y,4,3.96622042731482,Europe (West),Switzerland,CHE
CH,L10Y,5,5.28661943582044,Europe (West),Switzerland,CHE
CH,L10Y,6,7.134422666870339,Europe (West),Switzerland,CHE
CH,L10Y,7,8.976040629439813,Europe (West),Switzerland,CHE
CH,L10Y,8,9.606913526742256,Europe (West),Switzerland,CHE
CH,L10Y,9,8.06363681991042,Europe (West),Switzerland,CHE
CH,L10Y,10,6.85123160658232,Europe (West),Switzerland,CHE
CH,L10Y,11,5.492871241149371,Europe (West),Switzerland,CHE
CH,L10Y,12,3.2972575119462704,Europe (West),Switzerland,CHE
CH,L1Y,1,2.806718654461369,Europe (West),Switzerland,CHE
CH,L1Y,2,3.9265166664589626,Europe (West),Switzerland,CHE
CH,L1Y,3,3.139063133826433,Europe (West),Switzerland,CHE
CH,L1Y,4,4.755987618345579,Europe (West),Switzerland,CHE
CH,L1Y,5,5.421721522142081,Europe (West),Switzerland,CHE
CH,L1Y,6,6.007611128807267,Europe (West),Switzerland,CHE
CH,L1Y,7,7.942301448366197,Europe (West),Switzerland,CHE
CH,L1Y,8,7.802642584731868,Europe (West),Switzerland,CHE
CH,L1Y,9,6.947774407084789,Europe (West),Switzerland,CHE
CH,L1Y,10,6.9517527358298326,Europe (West),Switzerland,CHE
CH,L1Y,11,5.393434014730969,Europe (West),Switzerland,CHE
CH,L1Y,12,3.7345559125755714,Europe (West),Switzerland,CHE
CH,L3Y,1,3.1296806974688876,Europe (West),Switzerland,CHE
CH,L3Y,2,3.9535512364335927,Europe (West),Switzerland,CHE
CH,L3Y,3,3.643974638552071,Europe (West),Switzerland,CHE
CH,L3Y,4,3.785927406525878,Europe (West),Switzerland,CHE
CH,L3Y,5,5.08665418452712,Europe (West),Switzerland,CHE
CH,L3Y,6,6.668396796998054,Europe (West),Switzerland,CHE
CH,L3Y,7,9.765834808948325,Europe (West),Switzerland,CHE
CH,L3Y,8,8.82357099152175,Europe (West),Switzerland,CHE
CH,L3Y,9,8.127353311604677,Europe (West),Switzerland,CHE
CH,L3Y,10,7.084864111625652,Europe (West),Switzerland,CHE
CH,L3Y,11,5.898790642878892,Europe (West),Switzerland,CHE
CH,L3Y,12,3.4923178066913194,Europe (West),Switzerland,CHE
CH,L5Y,1,2.9157463903272385,Europe (West),Switzerland,CHE
CH,L5Y,2,3.924789976481406,Europe (West),Switzerland,CHE
CH,L5Y,3,3.210571192499757,Europe (West),Switzerland,CHE
CH,L5Y,4,3.866836176717558,Europe (West),Switzerland,CHE
CH,L5Y,5,4.848028148635018,Europe (West),Switzerland,CHE
CH,L5Y,6,7.381284811769727,Europe (West),Switzerland,CHE
CH,L5Y,7,9.127235223124488,Europe (West),Switzerland,CHE
CH,L5Y,8,9.833803285033774,Europe (West),Switzerland,CHE
CH,L5Y,9,7.931131442969754,Europe (West),Switzerland,CHE
CH,L5Y,10,6.601326786184709,Europe (West),Switzerland,CHE
CH,L5Y,11,5.5191624090698195,Europe (West),Switzerland,CHE
CH,L5Y,12,3.2614678848721574,Europe (West),Switzerland,CHE
SY,L10Y,1,5.300997076162814,Middle East,Syria,SYR
SY,L10Y,2,4.573119873493786,Middle East,Syria,SYR
SY,L10Y,3,4.720632309639343,Middle East,Syria,SYR
SY,L10Y,4,4.935840619571984,Middle East,Syria,SYR
SY,L10Y,5,5.241416513888686,Middle East,Syria,SYR
SY,L10Y,6,5.431298563284962,Middle East,Syria,SYR
SY,L10Y,7,5.7919047174216525,Middle East,Syria,SYR
SY,L10Y,8,7.100687626422468,Middle East,Syria,SYR
SY,L10Y,9,7.059927810218698,Middle East,Syria,SYR
SY,L10Y,10,6.7453128423711455,Middle East,Syria,SYR
SY,L10Y,11,7.0235760252188495,Middle East,Syria,SYR
SY,L10Y,12,6.250984549309392,Middle East,Syria,SYR
SY,L1Y,1,5.429016783088467,Middle East,Syria,SYR
SY,L1Y,2,5.974897939945665,Middle East,Syria,SYR
SY,L1Y,3,4.741242611239841,Middle East,Syria,SYR
SY,L1Y,4,4.010760564681082,Middle East,Syria,SYR
SY,L1Y,5,4.379712948044621,Middle East,Syria,SYR
SY,L1Y,6,5.117208603081701,Middle East,Syria,SYR
SY,L1Y,7,6.007482487771873,Middle East,Syria,SYR
SY,L1Y,8,6.290518591459324,Middle East,Syria,SYR
SY,L1Y,9,7.454919958204575,Middle East,Syria,SYR
SY,L1Y,10,6.798479376442713,Middle East,Syria,SYR
SY,L1Y,11,7.805243701448491,Middle East,Syria,SYR
SY,L1Y,12,6.785418660935085,Middle East,Syria,SYR
SY,L3Y,1,5.463007005390216,Middle East,Syria,SYR
SY,L3Y,2,5.168611694760056,Middle East,Syria,SYR
SY,L3Y,3,4.660274095098311,Middle East,Syria,SYR
SY,L3Y,4,5.92368343607831,Middle East,Syria,SYR
SY,L3Y,5,5.7369785743976065,Middle East,Syria,SYR
SY,L3Y,6,5.143275208516981,Middle East,Syria,SYR
SY,L3Y,7,5.711671442686101,Middle East,Syria,SYR
SY,L3Y,8,6.6762274003992665,Middle East,Syria,SYR
SY,L3Y,9,6.502897767125967,Middle East,Syria,SYR
SY,L3Y,10,7.34536120179125,Middle East,Syria,SYR
SY,L3Y,11,7.017555946634791,Middle East,Syria,SYR
SY,L3Y,12,6.547349069691106,Middle East,Syria,SYR
SY,L5Y,1,5.316175103464578,Middle East,Syria,SYR
SY,L5Y,2,4.381365233404581,Middle East,Syria,SYR
SY,L5Y,3,4.964090137654272,Middle East,Syria,SYR
SY,L5Y,4,5.717142979031312,Middle East,Syria,SYR
SY,L5Y,5,6.0553963357430485,Middle East,Syria,SYR
SY,L5Y,6,5.772771651024834,Middle East,Syria,SYR
SY,L5Y,7,5.78978875934999,Middle East,Syria,SYR
SY,L5Y,8,7.114975358524143,Middle East,Syria,SYR
SY,L5Y,9,6.822915018595565,Middle East,Syria,SYR
SY,L5Y,10,7.455958977588696,Middle East,Syria,SYR
SY,L5Y,11,6.501356490365214,Middle East,Syria,SYR
SY,L5Y,12,6.4588542393155475,Middle East,Syria,SYR
TW,L10Y,1,9.157860344668464,Asia (East),Taiwan,TWN
TW,L10Y,2,8.985579954375153,Asia (East),Taiwan,TWN
TW,L10Y,3,11.005467942506435,Asia (East),Taiwan,TWN
TW,L10Y,4,12.260327725387464,Asia (East),Taiwan,TWN
TW,L10Y,5,14.317576402489657,Asia (East),Taiwan,TWN
TW,L10Y,6,17.29495862932349,Asia (East),Taiwan,TWN
TW,L10Y,7,18.185782494505954,Asia (East),Taiwan,TWN
TW,L10Y,8,17.89985315392246,Asia (East),Taiwan,TWN
TW,L10Y,9,17.15083162003555,Asia (East),Taiwan,TWN
TW,L10Y,10,15.915034300274215,Asia (East),Taiwan,TWN
TW,L10Y,11,13.61726757660444,Asia (East),Taiwan,TWN
TW,L10Y,12,10.958956951319031,Asia (East),Taiwan,TWN
TW,L1Y,1,6.8435009712581625,Asia (East),Taiwan,TWN
